abdominal,abdominals,,,,,,,,,,,,,,,,
knee,knees,kneed,kneeing,kneeings,,,,,,,,,,,,,
knife,knifes,knifed,knifing,knives,,,,,,,,,,,,,
knock,knocks,knocked,knocking,knockings,,,,,,,,,,,,,
know,knew,knows,knowing,known,knowed,knowin,knowings,,,,,,,,,,
knowledge,knowledges,,,,,,,,,,,,,,,,
label,labels,labeled,labeling,labelled,labelling,labellings,,,,,,,,,,,
labor,labors,labored,laboring,labour,laboured,labouring,labours,,,,,,,,,,
laboratory,laboratories,laboratorys,,,,,,,,,,,,,,,
lack,lacks,lacked,lacking,lackings,,,,,,,,,,,,,
lady,ladies,ladys,,,,,,,,,,,,,,,
lake,lakes,,,,,,,,,,,,,,,,
land,landed,lands,landing,landings,,,,,,,,,,,,,
landscape,landscapes,landscaped,landscaping,landscapings,,,,,,,,,,,,,
language,languages,,,,,,,,,,,,,,,,
large,larger,largest,,,,,,,,,,,,,,,
largely,,,,,,,,,,,,,,,,,
last,lasted,lasts,lasting,lastings,,,,,,,,,,,,,
late,later,latest,,,,,,,,,,,,,,,
latter,,,,,,,,,,,,,,,,,
laugh,laughed,laughs,laughing,laughings,,,,,,,,,,,,,
laughter,laughters,,,,,,,,,,,,,,,,
launch,launches,launched,launching,launchings,,,,,,,,,,,,,
law,lawed,laws,lawing,lawings,,,,,,,,,,,,,
lawyer,lawyers,,,,,,,,,,,,,,,,
lay,lays,laid,laying,layings,,,,,,,,,,,,,
layer,layers,layered,layering,layerings,,,,,,,,,,,,,
lazy,lazier,laziest,,,,,,,,,,,,,,,
lead,leads,led,leading,leaded,,,,,,,,,,,,,
leader,leaders,,,,,,,,,,,,,,,,
leadership,leaderships,,,,,,,,,,,,,,,,
league,leagues,,,,,,,,,,,,,,,,
lean,leans,leaned,leaning,leanings,leant,leaner,leanest,leaners,,,,,,,,,
leap,leaps,leaped,leaping,leapt,,,,,,,,,,,,,
learn,learned,learns,learning,learnt,learnings,,,,,,,,,,,,
least,,,,,,,,,,,,,,,,,
leather,leathers,leathered,leathering,leatherings,,,,,,,,,,,,,
leave,leaved,leaves,leaving,left,leavings,,,,,,,,,,,,
lecture,lectures,lectured,lecturing,lecturings,,,,,,,,,,,,,
left,lefts,,,,,,,,,,,,,,,,
leg,legs,legged,legging,leggings,,,,,,,,,,,,,
legal,legals,,,,,,,,,,,,,,,,
legislation,legislations,,,,,,,,,,,,,,,,
lend,lends,lent,lending,lendings,,,,,,,,,,,,,
length,lengths,,,,,,,,,,,,,,,,
less,,,,,,,,,,,,,,,,,
lesson,lessons,,,,,,,,,,,,,,,,
let,lets,letted,letting,lemme,lettings,,,,,,,,,,,,
letter,lettering,letters,letterings,lettered,,,,,,,,,,,,,
level,leveled,levels,leveling,levelled,levelling,levellings,,,,,,,,,,,
liability,liabilities,,,,,,,,,,,,,,,,
liberal,liberals,,,,,,,,,,,,,,,,
library,libraries,,,,,,,,,,,,,,,,
license,licenses,licensed,licensing,licence,licences,licenced,licencing,licencings,,,,,,,,,
lie,lies,lied,lying,lain,lieing,lieings,,,,,,,,,,,
life,lifes,,,,,,,,,,,,,,,,
lift,lifts,lifted,lifting,liftings,,,,,,,,,,,,,
light,lighted,lights,lit,lighting,lightest,,,,,,,,,,,,
like,liked,likes,liking,likings,,,,,,,,,,,,,
likely,likelier,likeliest,,,,,,,,,,,,,,,
limit,limits,limited,limiting,limitings,,,,,,,,,,,,,
limitation,limitations,,,,,,,,,,,,,,,,
line,lined,lines,lining,linings,,,,,,,,,,,,,
link,links,linked,linking,linkings,,,,,,,,,,,,,
lip,lips,lipped,lipping,lippings,,,,,,,,,,,,,
liquid,liquids,,,,,,,,,,,,,,,,
list,listed,lists,listing,listings,,,,,,,,,,,,,
listen,listened,listens,listening,listenings,,,,,,,,,,,,,
listener,listeners,,,,,,,,,,,,,,,,
literally,,,,,,,,,,,,,,,,,
literary,,,,,,,,,,,,,,,,,
literature,literatures,,,,,,,,,,,,,,,,
little,littler,littlest,,,,,,,,,,,,,,,
live,lived,lives,living,livings,,,,,,,,,,,,,
load,loaded,loads,loading,loadings,,,,,,,,,,,,,
loan,loans,loaned,loaning,loanings,,,,,,,,,,,,,
local,locals,,,,,,,,,,,,,,,,
locate,locates,located,locating,locatings,,,,,,,,,,,,,
location,locations,,,,,,,,,,,,,,,,
lock,locks,locked,locking,lockings,,,,,,,,,,,,,
log,logs,logged,logging,loggings,,,,,,,,,,,,,
logic,logics,,,,,,,,,,,,,,,,
long,longed,longs,longing,longer,longest,longings,,,,,,,,,,,
look,looked,looks,looking,lookin,,,,,,,,,,,,,
loose,looses,loosed,loosing,looser,loosest,,,,,,,,,,,,
lose,loses,lost,losing,losings,,,,,,,,,,,,,
loss,losses,,,,,,,,,,,,,,,,
lot,lots,lotta,,,,,,,,,,,,,,,
loud,louder,loudest,,,,,,,,,,,,,,,
love,loved,loves,loving,lovings,,,,,,,,,,,,,
lovely,lovelier,loveliest,,,,,,,,,,,,,,,
lover,lovers,,,,,,,,,,,,,,,,
low,lowed,lows,lowing,lower,lowest,lowers,lowered,lowering,lowerings,,,,,,,,
luck,lucks,lucked,lucking,luckings,,,,,,,,,,,,,
lucky,luckier,luckiest,,,,,,,,,,,,,,,
lunch,lunches,lunched,lunching,lunchings,,,,,,,,,,,,,
luxury,luxuries,,,,,,,,,,,,,,,,
machine,machined,machines,machining,machinings,,,,,,,,,,,,,
mad,madder,maddest,,,,,,,,,,,,,,,
magazine,magazines,,,,,,,,,,,,,,,,
magic,magics,,,,,,,,,,,,,,,,
mail,mails,mailed,mailing,mailings,,,,,,,,,,,,,
main,,,,,,,,,,,,,,,,,
mainly,,,,,,,,,,,,,,,,,
maintain,maintains,maintained,maintaining,maintainings,,,,,,,,,,,,,
maintenance,maintenances,,,,,,,,,,,,,,,,
major,majored,majors,majoring,majorings,,,,,,,,,,,,,
majority,majorities,,,,,,,,,,,,,,,,
make,made,makes,making,makings,maked,makeing,maketh,makeings,,,,,,,,,
maker,makers,,,,,,,,,,,,,,,,
male,males,,,,,,,,,,,,,,,,
man,manned,mans,manning,men,mens,,,,,,,,,,,,
manage,manages,managed,managing,managings,,,,,,,,,,,,,
management,managements,,,,,,,,,,,,,,,,
manager,managers,,,,,,,,,,,,,,,,
manner,manners,mannered,,,,,,,,,,,,,,,
manufacture,manufactures,manufactured,manufacturing,manufacturings,,,,,,,,,,,,,
manufacturer,manufacturers,,,,,,,,,,,,,,,,
many,,,,,,,,,,,,,,,,,
map,maps,mapped,mapping,mappings,,,,,,,,,,,,,
march,marches,marched,marching,marchings,,,,,,,,,,,,,
margin,margins,,,,,,,,,,,,,,,,
mark,marks,marked,marking,markings,,,,,,,,,,,,,
market,marketed,markets,marketing,marketings,,,,,,,,,,,,,
marriage,marriages,,,,,,,,,,,,,,,,
marry,married,marries,marrying,marryed,,,,,,,,,,,,,
mass,masses,massed,massing,massings,,,,,,,,,,,,,
massive,,,,,,,,,,,,,,,,,
master,masters,mastered,mastering,masterings,,,,,,,,,,,,,
match,matches,matched,matching,matchings,,,,,,,,,,,,,
mate,mates,mated,mating,matings,,,,,,,,,,,,,
material,materials,,,,,,,,,,,,,,,,
mathematics,math,mathematic,maths,,,,,,,,,,,,,,
matter,mattered,matters,mattering,matterings,,,,,,,,,,,,,
mature,matures,matured,maturing,maturer,,,,,,,,,,,,,
maximum,,,,,,,,,,,,,,,,,
may,mayn,mays,,,,,,,,,,,,,,,
maybe,,,,,,,,,,,,,,,,,
mayor,mayors,,,,,,,,,,,,,,,,
meal,meals,,,,,,,,,,,,,,,,
mean,meaned,means,meaning,meant,meanings,meaner,meanest,,,,,,,,,,
meanwhile,,,,,,,,,,,,,,,,,
measure,measures,measured,measuring,measurings,,,,,,,,,,,,,
measurement,measurements,,,,,,,,,,,,,,,,
meat,meats,,,,,,,,,,,,,,,,
mechanism,mechanisms,,,,,,,,,,,,,,,,
medical,medicals,,,,,,,,,,,,,,,,
medicine,medicines,,,,,,,,,,,,,,,,
medium,mediums,,,,,,,,,,,,,,,,
meet,meeted,meets,meeting,met,meetings,,,,,,,,,,,,
member,membered,members,membering,memberings,,,,,,,,,,,,,
membership,memberships,,,,,,,,,,,,,,,,
memory,memories,,,,,,,,,,,,,,,,
mental,mentals,,,,,,,,,,,,,,,,
mention,mentioned,mentions,mentioning,mentionings,,,,,,,,,,,,,
menu,menus,,,,,,,,,,,,,,,,
mere,merest,,,,,,,,,,,,,,,,
merely,,,,,,,,,,,,,,,,,
mess,messes,messed,messing,messings,,,,,,,,,,,,,
message,messages,messaged,messaging,messagings,,,,,,,,,,,,,
metal,metals,metalled,metalling,metallings,,,,,,,,,,,,,
meter,meters,metered,metering,metre,metres,,,,,,,,,,,,
method,methods,,,,,,,,,,,,,,,,
middle,middled,middles,middling,middlings,,,,,,,,,,,,,
might,mighta,mightn,,,,,,,,,,,,,,,
mile,miles,,,,,,,,,,,,,,,,
military,militaries,,,,,,,,,,,,,,,,
milk,milks,milked,milking,milkings,,,,,,,,,,,,,
mind,minded,minds,minding,mindings,,,,,,,,,,,,,
mine,mined,mines,mining,,,,,,,,,,,,,,
minimum,minima,minimums,,,,,,,,,,,,,,,
minister,ministers,ministered,ministering,ministerings,,,,,,,,,,,,,
minor,minors,,,,,,,,,,,,,,,,
minority,minorities,,,,,,,,,,,,,,,,
minute,minuted,minutes,minuting,minutings,,,,,,,,,,,,,
mirror,mirrors,mirrored,mirroring,mirrorings,,,,,,,,,,,,,
miss,missed,misses,missing,missings,,,,,,,,,,,,,
mission,missions,,,,,,,,,,,,,,,,
mistake,mistakes,mistook,mistaking,mistakings,,,,,,,,,,,,,
mix,mixes,mixed,mixing,mixings,,,,,,,,,,,,,
mixture,mixtures,,,,,,,,,,,,,,,,
mobile,mobiles,,,,,,,,,,,,,,,,
mode,modes,,,,,,,,,,,,,,,,
model,models,modeled,modeling,modelled,modelling,modellings,,,,,,,,,,,
moderate,moderates,moderated,moderating,moderatings,,,,,,,,,,,,,
modern,moderns,,,,,,,,,,,,,,,,
modify,modifies,modified,modifying,modifyings,,,,,,,,,,,,,
module,modules,,,,,,,,,,,,,,,,
mom,moms,mommy,mommies,,,,,,,,,,,,,,
moment,moments,,,,,,,,,,,,,,,,
money,moneys,monied,moneyed,,,,,,,,,,,,,,
monitor,monitors,monitored,monitoring,monitorings,,,,,,,,,,,,,
month,months,,,,,,,,,,,,,,,,
monthly,,,,,,,,,,,,,,,,,
mood,moods,,,,,,,,,,,,,,,,
moon,moons,mooned,mooning,moonings,,,,,,,,,,,,,
moral,morals,,,,,,,,,,,,,,,,
more,,,,,,,,,,,,,,,,,
moreover,,,,,,,,,,,,,,,,,
morning,mornin,mornings,,,,,,,,,,,,,,,
mortgage,mortgages,mortgaged,mortgaging,mortgagings,,,,,,,,,,,,,
most,,,,,,,,,,,,,,,,,
mostly,,,,,,,,,,,,,,,,,
mother,mothered,mothers,mothering,motherings,,,,,,,,,,,,,
motion,motions,motioned,motioning,motionings,,,,,,,,,,,,,
motivate,motivates,motivated,motivating,motivatings,,,,,,,,,,,,,
motivation,motivations,,,,,,,,,,,,,,,,
motor,motors,motored,motoring,motorings,,,,,,,,,,,,,
mount,mounts,mounted,mounting,mountings,,,,,,,,,,,,,
mountain,mountains,,,,,,,,,,,,,,,,
mouse,mouses,mice,,,,,,,,,,,,,,,
mouth,mouths,mouthed,mouthing,mouthings,,,,,,,,,,,,,
move,moved,moves,moving,movings,,,,,,,,,,,,,
movement,movements,,,,,,,,,,,,,,,,
movie,movies,,,,,,,,,,,,,,,,
much,,,,,,,,,,,,,,,,,
multiple,multiples,,,,,,,,,,,,,,,,
murder,murders,murdered,murdering,murderings,,,,,,,,,,,,,
muscle,muscles,muscled,muscling,musclings,,,,,,,,,,,,,
museum,museums,,,,,,,,,,,,,,,,
music,musics,,,,,,,,,,,,,,,,
musical,musicals,,,,,,,,,,,,,,,,
musician,musicians,,,,,,,,,,,,,,,,
must,musta,mustn,,,,,,,,,,,,,,,
mutual,mutuals,,,,,,,,,,,,,,,,
myself,,,,,,,,,,,,,,,,,
mystery,mysteries,,,,,,,,,,,,,,,,
name,named,names,naming,namings,,,,,,,,,,,,,
narrative,narratives,,,,,,,,,,,,,,,,
narrow,narrows,narrowed,narrowing,narrower,narrowest,narrowings,,,,,,,,,,,
nation,nations,,,,,,,,,,,,,,,,
national,nationals,,,,,,,,,,,,,,,,
native,natives,,,,,,,,,,,,,,,,
natural,naturals,,,,,,,,,,,,,,,,
naturally,,,,,,,,,,,,,,,,,
nature,natures,natured,naturing,naturings,,,,,,,,,,,,,
near,neared,nears,nearing,nearer,nearest,,,,,,,,,,,,
nearby,,,,,,,,,,,,,,,,,
nearly,,,,,,,,,,,,,,,,,
necessarily,,,,,,,,,,,,,,,,,
necessary,necessaries,,,,,,,,,,,,,,,,
neck,necks,necked,necking,neckings,,,,,,,,,,,,,
need,needed,needs,needing,needn,,,,,,,,,,,,,
negative,negatives,negatived,negativing,negativings,,,,,,,,,,,,,
neglect,neglects,neglected,neglecting,neglectings,,,,,,,,,,,,,
negotiate,negotiates,negotiated,negotiating,negotiatings,,,,,,,,,,,,,
negotiation,negotiations,,,,,,,,,,,,,,,,
neighbor,neighbors,neighbored,neighboring,neighbour,neighbours,neighboured,neighbouring,neighbourings,,,,,,,,,
neighborhood,neighborhoods,neighbourhood,neighbourhoods,,,,,,,,,,,,,,
neither,,,,,,,,,,,,,,,,,
nerve,nerves,nerved,nerving,nervings,,,,,,,,,,,,,
nervous,,,,,,,,,,,,,,,,,
net,nets,netted,netting,nettings,,,,,,,,,,,,,
network,networks,networked,networking,networkings,,,,,,,,,,,,,
never,nevers,,,,,,,,,,,,,,,,
nevertheless,,,,,,,,,,,,,,,,,
new,newer,newest,,,,,,,,,,,,,,,
newly,,,,,,,,,,,,,,,,,
news,,,,,,,,,,,,,,,,,
newspaper,newspapers,,,,,,,,,,,,,,,,
next,,,,,,,,,,,,,,,,,
nice,nicer,nicest,,,,,,,,,,,,,,,
night,nights,nite,nites,,,,,,,,,,,,,,
no,nos,,,,,,,,,,,,,,,,
nobody,nobodies,nobodys,,,,,,,,,,,,,,,
noise,noises,,,,,,,,,,,,,,,,
none,,,,,,,,,,,,,,,,,
nor,,,,,,,,,,,,,,,,,
normal,normals,,,,,,,,,,,,,,,,
normally,,,,,,,,,,,,,,,,,
north,norths,,,,,,,,,,,,,,,,
northern,northerns,,,,,,,,,,,,,,,,
nose,noses,nosed,nosing,nosings,,,,,,,,,,,,,
not,nots,t,,,,,,,,,,,,,,,
note,noted,notes,noting,notings,,,,,,,,,,,,,
nothing,nothin,,,,,,,,,,,,,,,,
notice,noticed,notices,noticing,noticings,,,,,,,,,,,,,
notion,notions,,,,,,,,,,,,,,,,
noun,nouns,,,,,,,,,,,,,,,,
novel,novels,,,,,,,,,,,,,,,,
now,,,,,,,,,,,,,,,,,
nowadays,,,,,,,,,,,,,,,,,
nowhere,,,,,,,,,,,,,,,,,
nuclear,nuclears,,,,,,,,,,,,,,,,
number,numbered,numbers,numbering,numberings,,,,,,,,,,,,,
numerous,,,,,,,,,,,,,,,,,
nurse,nurses,nursed,nursing,nursings,,,,,,,,,,,,,
object,objects,objected,objecting,objectings,,,,,,,,,,,,,
objective,objectives,,,,,,,,,,,,,,,,
obligation,obligations,,,,,,,,,,,,,,,,
observation,observations,,,,,,,,,,,,,,,,
observe,observes,observed,observing,observings,,,,,,,,,,,,,
obvious,,,,,,,,,,,,,,,,,
obviously,,,,,,,,,,,,,,,,,
occasion,occasions,occasioned,occasioning,occasionings,,,,,,,,,,,,,
occasionally,,,,,,,,,,,,,,,,,
occupy,occupies,occupied,occupying,occupyed,,,,,,,,,,,,,
occur,occurs,occurred,occurring,occurrings,,,,,,,,,,,,,
ocean,oceans,,,,,,,,,,,,,,,,
odd,odder,oddest,,,,,,,,,,,,,,,
of,,,,,,,,,,,,,,,,,
off,offed,offs,offing,offings,,,,,,,,,,,,,
offense,offenses,offence,offences,,,,,,,,,,,,,,
offer,offered,offers,offerring,offerred,offering,offerings,,,,,,,,,,,
office,offices,,,,,,,,,,,,,,,,
officer,officers,officered,officering,officerings,,,,,,,,,,,,,
official,officials,,,,,,,,,,,,,,,,
often,,,,,,,,,,,,,,,,,
oil,oils,oiled,oiling,oilings,,,,,,,,,,,,,
okay,okayed,okays,okaying,ok,,,,,,,,,,,,,
old,older,oldest,olds,,,,,,,,,,,,,,
on,,,,,,,,,,,,,,,,,
once,onces,,,,,,,,,,,,,,,,
one,ones,,,,,,,,,,,,,,,,
online,,,,,,,,,,,,,,,,,
only,,,,,,,,,,,,,,,,,
onto,,,,,,,,,,,,,,,,,
open,opened,opens,opening,openings,,,,,,,,,,,,,
opera,operas,,,,,,,,,,,,,,,,
operate,operates,operated,operating,operatings,,,,,,,,,,,,,
operation,operations,,,,,,,,,,,,,,,,
operator,operators,,,,,,,,,,,,,,,,
opinion,opinions,opinioned,opinioning,opinionings,,,,,,,,,,,,,
opponent,opponents,,,,,,,,,,,,,,,,
opportunity,opportunities,,,,,,,,,,,,,,,,
oppose,opposes,opposed,opposing,opposings,,,,,,,,,,,,,
opposite,opposites,,,,,,,,,,,,,,,,
opposition,oppositions,,,,,,,,,,,,,,,,
option,options,,,,,,,,,,,,,,,,
or,,,,,,,,,,,,,,,,,
orange,oranges,,,,,,,,,,,,,,,,
order,ordered,orders,ordering,orderings,,,,,,,,,,,,,
ordinary,,,,,,,,,,,,,,,,,
organic,organics,,,,,,,,,,,,,,,,
organization,organizations,organisation,organisations,,,,,,,,,,,,,,
organize,organizes,organized,organizing,organise,organises,organised,organising,organisings,,,,,,,,,
origin,origins,,,,,,,,,,,,,,,,
original,originals,,,,,,,,,,,,,,,,
originally,,,,,,,,,,,,,,,,,
other,others,,,,,,,,,,,,,,,,
otherwise,,,,,,,,,,,,,,,,,
ought,oughta,oughtn,outta,,,,,,,,,,,,,,
ourselves,ourself,,,,,,,,,,,,,,,,
out,outed,outs,outing,outings,,,,,,,,,,,,,
outcome,outcomes,,,,,,,,,,,,,,,,
outline,outlines,outlined,outlining,outlinings,,,,,,,,,,,,,
output,outputs,outputted,outputting,outputtings,,,,,,,,,,,,,
outside,outsides,,,,,,,,,,,,,,,,
over,overs,,,,,,,,,,,,,,,,
overall,,,,,,,,,,,,,,,,,
overcome,overcomes,overcame,overcoming,overcomings,,,,,,,,,,,,,
overseas,oversea,,,,,,,,,,,,,,,,
owe,owes,owed,owing,owings,,,,,,,,,,,,,
own,owned,owns,owning,ownings,,,,,,,,,,,,,
owner,owners,,,,,,,,,,,,,,,,
ownership,ownerships,,,,,,,,,,,,,,,,
pace,paces,paced,pacing,pacings,,,,,,,,,,,,,
pack,packs,packed,packing,packings,,,,,,,,,,,,,
package,packages,packaged,packaging,packagings,,,,,,,,,,,,,
page,paged,pages,paging,pagings,,,,,,,,,,,,,
pain,pains,pained,paining,painings,,,,,,,,,,,,,
paint,paints,painted,painting,paintings,,,,,,,,,,,,,
pair,pairs,paired,pairing,pairings,,,,,,,,,,,,,
pale,pales,paled,paling,paler,palest,,,,,,,,,,,,
panel,panels,panelled,panelling,panellings,paneled,paneling,panelings,,,,,,,,,,
panic,panics,panick,panicked,panicking,panickings,,,,,,,,,,,,
paper,papered,papers,papering,paperings,,,,,,,,,,,,,
paragraph,paragraphs,paragraphed,paragraphing,paragraphings,,,,,,,,,,,,,
parallel,parallels,paralleled,paralleling,parallelings,,,,,,,,,,,,,
parent,parented,parents,parenting,parentings,,,,,,,,,,,,,
park,parked,parks,parking,parkings,,,,,,,,,,,,,
part,parted,parts,parting,partings,,,,,,,,,,,,,
participant,participants,,,,,,,,,,,,,,,,
participate,participates,participated,participating,participatings,,,,,,,,,,,,,
participation,participations,,,,,,,,,,,,,,,,
particular,particulars,,,,,,,,,,,,,,,,
particularly,,,,,,,,,,,,,,,,,
partly,,,,,,,,,,,,,,,,,
partner,partners,partnered,partnering,partnerings,,,,,,,,,,,,,
partnership,partnerships,,,,,,,,,,,,,,,,
party,partied,parties,partying,partys,,,,,,,,,,,,,
pass,passed,passes,passing,passings,,,,,,,,,,,,,
passage,passages,,,,,,,,,,,,,,,,
passenger,passengers,,,,,,,,,,,,,,,,
passion,passions,,,,,,,,,,,,,,,,
past,,,,,,,,,,,,,,,,,
path,paths,,,,,,,,,,,,,,,,
patient,patients,,,,,,,,,,,,,,,,
pattern,patterns,patterned,patterning,patternings,,,,,,,,,,,,,
pause,paused,pauses,pausing,pausings,,,,,,,,,,,,,
pay,paid,pays,payed,paying,payings,,,,,,,,,,,,
payment,payments,,,,,,,,,,,,,,,,
peace,peaces,,,,,,,,,,,,,,,,
peak,peaks,peaked,peaking,peakings,,,,,,,,,,,,,
peer,peers,peered,peering,peerings,,,,,,,,,,,,,
pen,pens,penned,penning,pennings,,,,,,,,,,,,,
penalty,penalties,,,,,,,,,,,,,,,,
pension,pensions,pensioned,pensioning,pensionings,,,,,,,,,,,,,
people,peopled,peoples,peopling,peoplings,,,,,,,,,,,,,
per,,,,,,,,,,,,,,,,,
perceive,perceives,perceived,perceiving,perceivings,,,,,,,,,,,,,
percent,percents,,,,,,,,,,,,,,,,
percentage,percentages,,,,,,,,,,,,,,,,
perception,perceptions,,,,,,,,,,,,,,,,
perfect,perfects,perfected,perfecting,perfectings,,,,,,,,,,,,,
perfectly,,,,,,,,,,,,,,,,,
perform,performs,performed,performing,performings,,,,,,,,,,,,,
performance,performances,,,,,,,,,,,,,,,,
perhaps,,,,,,,,,,,,,,,,,
period,periods,,,,,,,,,,,,,,,,
permanent,,,,,,,,,,,,,,,,,
permission,permissions,,,,,,,,,,,,,,,,
permit,permits,permitted,permitting,permittings,,,,,,,,,,,,,
person,persons,,,,,,,,,,,,,,,,
personal,personals,,,,,,,,,,,,,,,,
personality,personalities,,,,,,,,,,,,,,,,
personally,,,,,,,,,,,,,,,,,
personnel,personnels,,,,,,,,,,,,,,,,
perspective,perspectives,,,,,,,,,,,,,,,,
persuade,persuades,persuaded,persuading,persuadings,,,,,,,,,,,,,
phase,phases,phased,phasing,phasings,,,,,,,,,,,,,
phenomenon,phenomena,,,,,,,,,,,,,,,,
philosophy,philosophies,,,,,,,,,,,,,,,,
phone,phoned,phones,phoning,phonings,,,,,,,,,,,,,
photo,photos,,,,,,,,,,,,,,,,
photograph,photographs,photographed,photographing,photographings,,,,,,,,,,,,,
phrase,phrases,phrased,phrasing,phrasings,,,,,,,,,,,,,
physical,physicals,,,,,,,,,,,,,,,,
piano,pianos,,,,,,,,,,,,,,,,
pick,picked,picks,picking,pickings,,,,,,,,,,,,,
picture,pictured,pictures,picturing,picturings,,,,,,,,,,,,,
piece,pieced,pieces,piecing,piecings,,,,,,,,,,,,,
pig,pigs,pigged,pigging,piggings,,,,,,,,,,,,,
pile,piles,piled,piling,pilings,,,,,,,,,,,,,
pilot,pilots,piloted,piloting,pilotings,,,,,,,,,,,,,
pink,pinks,pinked,pinking,pinker,pinkest,,,,,,,,,,,,
pipe,pipes,piped,piping,pipings,,,,,,,,,,,,,
pitch,pitches,pitched,pitching,pitchings,,,,,,,,,,,,,
place,placed,places,placing,placings,,,,,,,,,,,,,
plain,plains,plainer,plainest,,,,,,,,,,,,,,
plan,planned,plans,planning,plannings,,,,,,,,,,,,,
plane,planes,planed,planing,planings,,,,,,,,,,,,,
planet,planets,,,,,,,,,,,,,,,,
plant,plants,planted,planting,plantings,,,,,,,,,,,,,
plastic,plastics,,,,,,,,,,,,,,,,
plate,plates,plated,plating,platings,,,,,,,,,,,,,
platform,platforms,,,,,,,,,,,,,,,,
play,played,plays,playing,playings,,,,,,,,,,,,,
player,players,,,,,,,,,,,,,,,,
pleasant,pleasanter,pleasantest,,,,,,,,,,,,,,,
please,pleased,pleases,pleasing,pleasings,,,,,,,,,,,,,
pleasure,pleasures,pleasured,pleasuring,pleasurings,,,,,,,,,,,,,
plenty,plenties,,,,,,,,,,,,,,,,
plot,plots,plotted,plotting,plottings,,,,,,,,,,,,,
plus,pluses,,,,,,,,,,,,,,,,
pocket,pockets,pocketed,pocketing,pocketings,,,,,,,,,,,,,
poem,poems,,,,,,,,,,,,,,,,
poet,poets,,,,,,,,,,,,,,,,
poetry,poetries,,,,,,,,,,,,,,,,
point,pointed,points,pointing,pointings,,,,,,,,,,,,,
police,policed,polices,policing,policings,,,,,,,,,,,,,
policy,policies,,,,,,,,,,,,,,,,
political,politicals,,,,,,,,,,,,,,,,
politician,politicians,,,,,,,,,,,,,,,,
politics,,,,,,,,,,,,,,,,,
poll,polls,polled,polling,pollings,,,,,,,,,,,,,
pollution,pollutions,,,,,,,,,,,,,,,,
pool,pools,pooled,pooling,poolings,,,,,,,,,,,,,
poor,poorer,poorest,,,,,,,,,,,,,,,
pop,pops,popped,popping,poppings,,,,,,,,,,,,,
popular,populars,,,,,,,,,,,,,,,,
population,populations,,,,,,,,,,,,,,,,
port,ports,ported,porting,portings,,,,,,,,,,,,,
portion,portions,portioned,portioning,portionings,,,,,,,,,,,,,
portrait,portraits,,,,,,,,,,,,,,,,
pose,poses,posed,posing,posings,,,,,,,,,,,,,
position,positioned,positions,positioning,positionings,,,,,,,,,,,,,
positive,positives,,,,,,,,,,,,,,,,
possess,possesses,possessed,possessing,possessings,,,,,,,,,,,,,
possession,possessions,,,,,,,,,,,,,,,,
possibility,possibilities,,,,,,,,,,,,,,,,
possible,possibles,,,,,,,,,,,,,,,,
possibly,possiblies,,,,,,,,,,,,,,,,
post,posts,posted,posting,postings,,,,,,,,,,,,,
pot,pots,potted,potting,pottings,,,,,,,,,,,,,
potato,potatoes,potatos,,,,,,,,,,,,,,,
potential,potentials,,,,,,,,,,,,,,,,
potentially,,,,,,,,,,,,,,,,,
pound,pounded,pounds,pounding,poundings,,,,,,,,,,,,,
pour,pours,poured,pouring,pourings,,,,,,,,,,,,,
poverty,,,,,,,,,,,,,,,,,
power,powered,powers,powering,powerings,,,,,,,,,,,,,
powerful,,,,,,,,,,,,,,,,,
practical,practicals,,,,,,,,,,,,,,,,
practice,practices,practiced,practicing,practise,practised,practises,practising,practisings,,,,,,,,,
praise,praises,praised,praising,praisings,,,,,,,,,,,,,
pray,prays,prayed,praying,prayings,,,,,,,,,,,,,
precise,,,,,,,,,,,,,,,,,
precisely,,,,,,,,,,,,,,,,,
predict,predicts,predicted,predicting,predictings,,,,,,,,,,,,,
prefer,prefers,prefered,preferring,preferred,prefering,preferings,,,,,,,,,,,
preference,preferences,,,,,,,,,,,,,,,,
pregnancy,pregnancies,,,,,,,,,,,,,,,,
pregnant,,,,,,,,,,,,,,,,,
premise,premises,premised,premising,premisings,,,,,,,,,,,,,
preparation,preparations,,,,,,,,,,,,,,,,
prepare,prepares,prepared,preparing,preparings,,,,,,,,,,,,,
presence,presences,,,,,,,,,,,,,,,,
present,presented,presents,presenting,presentings,,,,,,,,,,,,,
presentation,presentations,,,,,,,,,,,,,,,,
preserve,preserves,preserved,preserving,preservings,,,,,,,,,,,,,
president,presidents,,,,,,,,,,,,,,,,
presidential,presidentials,,,,,,,,,,,,,,,,
press,pressed,presses,pressing,pressings,,,,,,,,,,,,,
pressure,pressures,pressured,pressuring,pressurings,,,,,,,,,,,,,
presumably,,,,,,,,,,,,,,,,,
pretend,pretends,pretended,pretending,pretendings,,,,,,,,,,,,,
pretty,pretties,prettyed,prettying,prettier,prettiest,,,,,,,,,,,,
prevent,prevents,prevented,preventing,preventings,,,,,,,,,,,,,
previous,,,,,,,,,,,,,,,,,
previously,,,,,,,,,,,,,,,,,
price,priced,prices,pricing,pricings,,,,,,,,,,,,,
pride,prides,prided,priding,pridings,,,,,,,,,,,,,
primarily,primarilies,,,,,,,,,,,,,,,,
primary,primaries,,,,,,,,,,,,,,,,
